,Sales & Services Revenue ,Gross Profit ,"Selling, General & Admin ",Non-Operating (Income) Loss ,Pretax Income ,Income (Loss) from Cont Ops ,Basic Weighted Avg Shares ,"Basic EPS, GAAP ",Diluted Weighted Avg Shares ,"Diluted EPS, GAAP ",EBITDA Margin (%) ,Profit Margin (%) ,Sales per Employee ,Depreciation Expense ,"Cash, Cash Equivalents & STI ",Cash & Cash Equivalents ,Accounts & Notes Receiv ,Total Current Assets ,"Property, Plant & Equip, Net ","Property, Plant & Equip ",Other LT Assets ,Total Noncurrent Assets ,Total Assets ,Payables & Accruals ,Total Current Liabilities ,LT Debt ,Other LT Liabilities ,Total Noncurrent Liabilities ,Total Liabilities ,Share Capital & APIC ,Retained Earnings ,Other Equity ,Equity Before Minority Interest ,Total Equity ,Total Liabilities & Equity ,Shares Outstanding ,Net Debt ,Net Debt to Equity ,Tangible Common Equity Ratio ,Current Ratio ,Number of Employees ,Net Income ,Depreciation & Amortization ,Non-Cash Items ,Chg in Non-Cash Work Cap ,Cash from Operating Activities ,Acq of Fixed & Intang ,Cash from Investing Activities ,Cash from Financing Activities ,Net Changes in Cash ,Capital Expenditures ,Free Cash Flow ,Price/Free Cash Flow ,Cash Flow to Net Income ,Performance
2392,-0.68,-0.34,6.76,40.1,-6.12,-14.35,0.21,-14.53,0.05,-14.39,-5.88,-13.76,4.91,-16.68,-32.03,-32.03,7.0,-8.73,3.4,5.67,3.57,3.55,2.31,6.66,5.29,2.27,4.42,2.61,3.07,0.89,-92.07,-23.37,0.8,0.8,2.31,-1.22,-0.16,-0.96,0.74,-13.32,-5.33,-14.35,-16.68,121.37,-57.06,20.58,-20.24,-36.25,-477.47,-46.04,-20.24,-93.31,24.68,40.78,0.4015329621328078
2393,-1.27,11.54,-1.37,-34.65,249.62,221.12,-5.17,238.64,-4.39,235.86,25.97,225.26,4.62,-6.1,13.93,13.93,-4.39,-0.27,238.03,74.62,-31.22,-1.87,-1.73,-15.49,-15.42,6.76,-8.1,4.36,0.91,-8.43,-3394.62,-7.84,-7.09,-7.09,-1.73,-3.09,3.6,11.51,16.12,17.9,-5.63,221.12,-6.1,24.67,131.03,10.6,-37.51,-52.84,87.52,-131.2,-37.51,-1590.0,26.81,-65.56,-0.0920915047303103
2394,1.75,1.75,1.19,-8.6,-8.6,-11.21,-15.39,4.85,-15.14,4.54,0.13,-12.74,1.75,1.88,13.88,-21.57,-6.0,1.72,4.5,5.865,-9.03,-4.49,-4.23,-9.35,-12.76,1.29,-1.73,-1.47,-3.28,2.9,15.52,2.95,-7.08,-7.08,-4.23,-16.47,-1.88,5.59,-3.74,16.59,3.62,-11.21,1.88,-16.98,1.94,-27.82,7.99,-334.59,51.69,-47.27,7.99,-27.82,30.02,-18.71,0.0205581786954172
2395,1.33,1.33,4.4,-68.6,-68.6,-55.66,-12.74,-49.57,-12.85,-49.5,-2.53,-56.24,5.97,-1.23,-34.53,7.0,0.7,441.01,4.5,5.865,-369.0,-83.75,-0.55,-3.04,1.13,-0.09,-0.21,-0.2,0.53,2.83,3.88,59.76,-3.92,-3.92,-0.55,-9.62,3.39,7.61,-3.51,434.99,-4.37,-55.66,-1.23,4.95,-16.9,-28.98,7.99,-45.38,-36.68,-125.86,7.99,-28.98,31.35,60.17,0.0931313312111874
2396,1.16,1.16,1.52,134.17,134.17,73.42,-7.12,88.3,-7.3,88.67,1.94,71.44,1.49,3.12,1717.38,54.21,95.95,0.54,4.5,5.865,2.33,-0.84,0.32,-7.59,-2.92,-12.94,0.69,-0.53,-0.74,2.07,9.06,11.52,3.79,3.79,0.32,-3.92,-10.7,-13.96,4.34,3.56,-0.33,73.42,3.12,3.8,4.04,48.92,7.99,-184.38,-35.09,646.67,7.99,48.92,-25.61,-14.13,0.1144560175536868
2397,1.75,1.75,4.07,56.19,56.19,48.52,-4.12,54.9,-3.98,54.67,3.03,45.97,0.76,4.84,-1.55,-10.91,-5.72,-2.54,4.5,5.865,-3.47,8.17,-1.07,-10.21,-17.84,8.63,0.02,0.69,-0.65,1.6,13.76,-63.77,-2.4,-2.4,-1.07,-6.33,0.53,3.0,-2.6,18.62,0.98,48.52,4.84,-7.35,9.95,18.14,7.99,-6.38,36.95,-129.46,7.99,18.14,3.4,-20.46,-0.0051490710094928
2398,3.71,3.75,5.19,2.91,2.91,0.52,-8.51,9.86,-8.5,9.85,-3.91,-3.08,5.77,-0.35,0.12,27.21,-1.22,-0.19,4.5,5.865,0.98,-3.66,-0.71,1.56,9.99,-6.36,-1.25,-1.68,-0.98,1.6,12.19,8.64,0.16,0.16,-0.71,-8.85,-1.27,-1.43,1.2,-9.25,-1.95,0.52,-0.35,-0.78,2.67,-3.22,7.99,-122.64,29.6,-372.73,7.99,-3.22,12.15,-3.72,0.0822103937542526
2399,-1.33,-1.32,3.21,-6.86,-6.86,-6.85,-8.32,1.6,-8.35,1.63,-4.05,-5.59,-3.57,-5.32,-3.67,1.6,-1.0,-3.07,4.5,5.865,-4.67,-1.28,-2.81,-0.6,-0.54,-0.09,-2.42,-2.23,-2.12,1.51,9.89,-117.84,-4.98,-4.98,-2.81,-8.16,-0.18,5.05,-2.84,-2.54,2.32,-6.85,-5.32,9.98,7.04,-7.01,7.99,53.88,-2.0,-80.0,7.99,-7.01,4.97,-0.17,0.0982231492738547
2400,3.08,3.02,1.84,-14.49,-14.49,-12.36,-7.24,-5.51,-7.3,-5.46,-2.04,-14.98,3.08,0.98,-0.03,-19.21,-0.52,-0.15,4.5,5.865,-0.21,1.26,0.06,4.54,5.07,0.74,0.2,0.25,0.57,1.99,7.52,380.89,-1.6,-1.6,0.06,-5.51,2.78,4.45,-1.96,-4.96,3.62,-12.36,0.98,0.37,-25.43,22.36,7.99,-560.57,-24.83,-455.56,7.99,22.36,-18.48,39.62,0.014358725466518
2401,4.62,4.62,0.39,-32.64,-32.64,-31.79,-4.2,-28.79,-4.26,-28.75,-5.92,-34.8,4.96,-1.57,3.42,12.05,3.11,3.35,4.5,5.865,3.03,2.56,3.23,3.42,3.99,1.43,3.69,3.51,3.54,1.2,3.93,-54.57,2.2,2.2,3.23,-2.93,1.58,-0.6,-2.49,-0.62,-0.32,-31.79,-1.57,2.5,-12.7,-10.47,7.99,24.38,-31.58,-140.62,7.99,-10.47,18.46,31.25,-0.0606174207382415
2402,4.77,4.77,3.05,8.46,8.46,22.71,-3.12,26.66,-3.16,26.72,-5.73,17.12,6.15,-1.23,-0.16,8.43,2.14,0.37,4.5,5.865,-1.24,2.79,0.72,0.5,0.44,-0.12,2.3,2.11,1.99,1.13,5.21,441.98,-3.53,-3.53,0.72,-2.87,-0.58,3.06,-4.98,-0.08,-1.3,22.71,-1.23,-0.03,-5.41,16.43,7.99,28.25,4.79,50.0,7.99,16.43,-27.55,-5.12,-0.0340726773222006
2403,4.29,4.29,1.58,5.98,5.98,3.92,-2.77,6.88,-2.78,6.9,-8.89,-0.35,2.94,-4.98,8.48,32.44,0.49,6.59,4.5,5.865,10.81,0.37,5.65,-1.81,-12.2,-0.1,5.08,4.67,3.49,1.4,5.04,-134.43,13.32,13.32,5.65,-3.07,-2.05,-13.56,9.87,21.4,1.32,3.92,-4.98,8.1,-15.91,18.84,7.99,24.6,8.7,197.44,7.99,18.84,-5.88,14.35,-0.1187370230507753
2404,1.27,1.27,3.3,3.15,3.15,2.86,-2.5,5.5,-2.94,5.97,2.11,1.57,1.93,3.41,9.06,45.95,-1.65,6.72,4.5,5.865,10.69,1.9,6.03,-7.33,-7.33,8.26,4.45,4.73,4.02,-49.42,4.85,290.94,12.56,12.56,6.03,-1.21,-3.88,-14.6,8.25,15.16,-0.65,2.86,3.41,9.71,-33.77,25.24,7.99,68.57,-35.25,81.9,7.99,25.24,-20.93,21.76,-0.1095041540519405
2405,8.86,8.86,3.73,37.72,37.72,35.78,-1.97,38.51,-1.49,37.84,1.29,24.72,8.16,10.27,2.71,5.55,0.03,2.16,4.5,5.865,1.64,9.46,3.17,-6.97,-4.81,11.47,4.57,5.11,4.59,1.73,7.18,-52.32,-1.08,-1.08,3.17,-4.44,12.01,13.23,-4.47,7.32,0.65,35.78,10.27,-14.55,-24.07,11.58,7.99,6.21,43.86,-80.57,7.99,11.58,-0.64,-17.82,-0.1292987841731161
2406,5.94,5.97,2.84,-24.76,-24.76,-22.39,-4.63,-18.63,-4.43,-18.8,-10.38,-26.74,0.4,4.925,-8.47,4.99,0.67,-6.65,4.5,5.865,-14.16,11.86,-3.94,-6.52,-6.37,0.03,3.57,3.28,2.82,1.7,4.72,-640.23,-25.36,-25.36,-3.94,-3.77,-0.55,33.25,-26.56,-0.3,5.52,8.68,-5.06,1.12,-65.35,7.68,7.99,-4.205,-22.9,-111.22,7.99,5.54,15.4,28.85,0.4186404846296312
2407,12.17,12.13,7.61,0.51,0.51,5.24,-3.08,8.59,-3.13,8.64,-22.07,-6.18,9.48,-17.01,10.82,-18.65,5.4,9.66,4.5,5.865,12.8,5.0,8.87,-5.68,-5.54,10.28,7.71,7.92,7.33,1.39,4.77,-30.63,15.59,15.59,8.87,-1.68,13.68,-1.65,9.28,16.09,2.46,-18.32,-12.59,67.08,121.85,6.01,7.99,31.27,-48.4,-492.68,7.99,6.01,-8.45,0.73,-0.2030065183686191
2408,8.92,8.92,18.25,59.57,59.57,45.95,3.3,71.42,3.34,71.36,-9.85,38.11,4.69,-5.17,29.59,133.44,-3.69,23.63,9.9,6.35,2.04,5.45,9.46,6.65,6.64,-3.2,11.25,9.23,9.02,-0.3,11.98,-1.01,13.7,13.73,9.46,0.42,-14.01,-24.39,15.75,15.93,4.04,50.43,-1.81,-72.26,-65.35,-31.04,7.99,2177.05,-357.66,-1368.15,7.99,-31.04,80.42,-54.16,0.080166540280048
2409,5.26,5.26,8.73,57.83,57.83,46.65,0.1,46.78,0.1,46.78,-9.94,39.54,1.99,-18.53,-0.15,-3.62,3.15,-8.59,6.84,-4.0,11.91,16.84,10.51,6.65,-0.33,1.32,12.24,10.89,9.98,-0.67,14.0,-18.31,15.11,15.33,10.51,-0.58,-2.31,-15.3,14.84,-8.29,3.21,46.88,-5.2,230.05,-65.35,87.37,7.99,99.76,15.18,-106.34,7.99,87.37,-45.84,27.57,0.0228067769910751
2410,6.25,6.25,7.57,16.55,16.55,14.66,-1.41,15.67,-1.4,15.67,-6.55,9.08,3.03,-8.36,-26.57,-40.9,-1.2,-18.33,0.49,2.89,11.63,9.85,4.04,6.65,-2.15,-20.15,6.12,3.15,2.76,-0.45,12.78,-23.08,14.77,15.14,4.04,-2.11,-10.1,-21.92,9.71,-16.54,3.13,15.91,-0.71,-60.07,-65.35,-18.96,7.99,-38.07,-70.55,987.62,7.99,-18.96,40.27,-30.08,0.0756604626820058
2411,-3.42,-3.42,3.8,0.49,0.49,4.41,-2.54,5.97,-2.48,5.9,-4.03,7.01,-5.01,-18.61,2.11,2.73,2.75,3.94,-2.4,1.04,1.21,2.67,2.87,6.65,13.63,-21.43,4.17,1.93,2.75,0.18,11.37,16.03,5.42,3.82,2.87,-2.39,-10.07,-13.38,0.11,-8.52,1.67,3.35,-7.31,190.86,-65.35,43.83,7.99,3.81,48.87,-103.94,7.99,43.83,-13.1,39.17,-0.0001612471820022
2412,2.9,2.9,1.33,2.98,2.98,3.07,-1.96,2.4,-1.95,2.39,-6.36,-2.56,1.07,-10.76,35.03,25.68,0.46,30.48,0.46,3.43,-0.37,6.69,10.58,6.65,12.43,60.91,7.52,11.12,11.22,1.18,9.99,-16.34,5.75,5.65,10.58,-2.13,31.44,24.42,-0.5,16.06,1.81,0.26,-3.65,-120.04,-65.35,-53.42,7.99,41.8,171.93,867.56,7.99,-53.42,138.1,-53.54,0.0237836108639815
2413,0.77,0.15,6.63,0.44,0.44,0.42,-2.16,2.65,-2.26,2.75,-4.73,-0.29,2.8,-12.56,9.62,4.63,-6.52,6.44,-4.01,-0.07,4.47,4.41,4.8,6.65,-6.85,-0.56,6.3,5.63,4.65,0.76,9.05,13.73,6.1,6.0,4.8,-2.28,-5.23,-10.59,1.5,14.26,-1.97,0.48,-3.99,-337.45,-65.35,64.7,7.99,-29.06,-51.75,-77.35,7.99,64.7,-44.44,63.92,-0.0208855545883668
2414,5.04,4.94,6.72,0.93,0.93,0.19,-2.61,2.22,-2.71,2.33,-6.97,-4.65,-3.46,2.87,12.09,40.89,11.94,12.54,-2.79,1.9,4.38,4.05,5.72,6.65,-51.35,3.88,11.1,10.44,6.13,0.76,8.14,50.64,2.53,2.38,5.72,-2.76,-35.3,-36.8,-1.68,131.35,8.8,0.15,-2.29,-142.2,-65.35,-39.24,7.99,-15.09,33.58,824.54,7.99,-39.24,92.72,-39.33,0.1387879705944101
2415,3.54,3.54,10.46,-7.25,-7.25,5.2,-2.39,8.04,-2.38,8.03,-3.83,1.99,1.81,-2.23,6.89,24.2,15.43,8.1,-0.45,3.07,2.21,2.42,3.6,6.65,22.66,-3.19,3.56,2.97,3.6,0.28,7.96,-8.53,3.68,3.62,3.6,-2.44,-6.89,-10.14,2.25,-11.87,1.7,5.6,-0.43,-79.06,-65.35,21.29,7.99,-32.48,-44.97,-16.63,7.99,21.29,-15.42,14.85,-0.128077986484737
2416,3.06,3.8,4.66,15.44,15.44,13.93,-2.56,18.27,-2.67,18.4,-3.18,10.73,1.75,-8.0,-0.08,9.99,4.05,-0.89,1.03,2.63,2.65,1.72,1.15,6.65,-28.83,28.15,-0.34,1.98,0.81,0.06,9.09,65.38,4.06,4.01,1.15,-2.86,15.72,11.26,3.0,39.27,1.29,14.12,-0.21,-1502.34,-65.35,63.23,7.99,-25.97,-96.18,-48.74,7.99,63.23,-50.05,43.03,-0.0612340714729138
2417,1.61,1.61,2.75,-0.97,-0.97,-2.5,-3.24,0.29,-3.36,0.41,5.79,-4.11,6.98,4.35,65.61,4.44,0.31,59.49,50.67,19.44,-16.96,-8.49,6.0,6.65,95.78,-2.84,4.89,4.1,6.55,0.07,6.98,-40.87,1.61,1.6,6.0,-4.61,21.92,20.0,-3.76,-18.54,-5.02,-2.56,7.49,-184.21,-65.35,-53.72,7.99,140.17,4781.72,-51.13,7.99,-53.72,172.2,-52.5,0.047441174142689
2418,1.5,1.5,2.72,-29.59,-29.59,-28.23,-4.55,-26.24,-4.61,-26.19,3.43,-29.34,3.8,4.76,37.51,179.31,-3.38,33.84,-6.32,-0.44,-4.43,1.39,11.8,6.65,-56.01,2.81,17.92,16.48,12.92,0.42,1.59,-123.45,2.4,2.37,11.8,-1.76,-122.94,-122.41,-7.27,204.26,-2.22,-28.28,4.98,-29.96,-65.35,-23.99,7.99,-28.39,194.5,4120.06,7.99,-23.99,-2.04,5.97,-0.3411346818482175
2419,-2.17,-2.17,10.15,68.01,68.01,60.18,-1.33,66.76,-1.32,66.76,-3.6,64.15,-3.15,-9.66,-18.83,-53.81,-9.77,-18.36,-4.7,-4.24,10.26,17.12,3.5,6.65,0.36,-22.21,5.98,3.6,3.54,0.33,7.81,-703.42,3.43,3.09,3.5,-1.57,-257.78,-253.05,-3.09,-18.64,1.01,60.58,-5.69,-179.66,-65.35,165.61,7.99,272.33,-73.14,-183.82,7.99,165.61,-54.86,65.41,-0.0257030031099119
2420,6.44,6.44,5.71,-28.18,-28.18,-26.89,-0.67,-27.82,-0.77,-27.82,5.86,-31.27,-6.35,35.22,-21.88,85.23,-18.48,-21.88,16.73,8.17,68.69,34.92,17.71,6.65,208.13,23.98,16.38,16.86,20.4,2.02,3.9,487.08,-7.56,-7.5,17.71,3.2,16.56,26.02,-39.32,-74.65,13.66,-26.85,12.68,944.96,-65.35,113.97,7.99,-113.05,-128.56,-173.16,7.99,113.97,-63.81,192.51,0.0031297292599329
2421,15.83,15.83,15.91,-5.97,-5.97,-6.51,3.63,-11.35,3.56,-11.29,56.94,-19.54,20.02,373.49,3.31,14.29,-17.27,2.43,-6.09,-7.48,-1.64,-2.71,-1.68,6.65,-61.25,29.25,-1.7,0.38,-2.54,-0.45,2.96,-11.49,8.94,8.86,-1.68,1.76,-90.04,-90.85,24.03,164.32,-3.49,-6.8,81.79,-86.43,-65.35,-60.0,7.99,152.33,395.28,-68.95,7.99,-60.0,159.63,-57.09,-0.1944007503546001
2422,20.68,170.53,-58.32,-38.81,-433.63,-362.22,4.07,-115.71,4.99,-115.57,63.44,-113.55,24.28,-7.99,304.12,304.12,5.69,23.76,-1.49,1.1,-15.35,-2.44,5.59,8.61,12.64,4.91,5.96,5.39,8.09,-2.43,1.59,6.3,2.04,2.04,5.59,0.65,327.21,318.68,-3.36,9.87,-2.9,-116.35,-3.54,-43.58,-89.02,67.03,1138.1,-57.32,-36.7,-1464.44,1138.1,54.55,-19.76,-1121.78,0.2673860249037183
2423,53.21,-45.32,7.53,-5.79,121.76,127.09,-0.67,545.06,0.18,543.93,1.56,321.04,41.83,9.18,-69.29,-69.29,81.04,18.15,11.06,11.52,13.95,11.24,13.72,48.6,44.67,-10.42,9.54,-1.32,16.56,-2.83,14.35,-75.26,9.3,9.45,13.72,-2.04,-367.4,-344.31,-3.71,-18.33,8.02,544.75,4.14,-57.14,-1388.89,32.61,805.77,277.08,-230.64,-194.71,805.77,-39.57,-53.7,-79.44,-0.0783858591947145
2424,10.53,34.6,22.24,268.16,11.56,-0.76,-2.31,2.02,-2.28,2.0,14.49,-9.83,11.91,2.61,68.26,68.26,-6.53,3.06,4.46,5.83,5.08,4.5,3.96,-4.92,-6.13,-4.0,15.83,6.04,0.17,-2.19,11.25,12.5,9.8,10.03,3.96,-0.85,-20.71,-27.94,6.01,9.79,-1.24,-0.43,2.61,261.21,160.34,30.51,24.46,-36.75,15.67,-129.49,24.46,38.98,21.33,30.95,0.5280379542649305
2425,-0.84,-17.49,8.6,-101.44,7.45,31.15,-1.45,32.51,-1.44,32.49,-13.13,31.69,114.73,9.28,149.1,149.1,5.84,17.11,-2.25,-0.58,32.56,-0.12,6.26,14.81,10.01,-3.13,-0.75,-1.81,3.53,-1.84,11.38,224.07,7.92,10.23,6.26,-2.99,-57.34,-61.3,4.0,6.46,-53.82,31.15,9.28,-89.89,-405.3,5.58,-27.64,-16.08,-86.78,277.41,-27.64,47.2,70.62,-19.15,0.3532878279585612
2426,-5.24,40.35,-4.49,-1942.11,39.43,38.38,-2.95,37.52,-3.28,37.99,40.97,40.83,-5.78,-1.74,-14.05,-14.05,-32.27,-13.81,4.0,5.89,-6.72,3.41,-3.62,-28.76,-23.95,-7.68,7.77,0.95,-11.01,-0.99,16.22,-204.86,6.25,6.51,-3.62,-3.97,18.71,11.45,10.58,13.33,0.58,36.03,-1.74,235.05,-296.31,-23.78,1.51,1.14,1084.05,-120.59,1.51,-39.36,17.91,-42.89,-0.1114170779883194
2427,-32.89,6.67,-1.93,10.57,7.55,8.64,-5.51,16.33,-5.66,16.51,60.95,63.8,-33.15,8.99,11.52,11.52,-21.65,-10.89,-0.12,2.71,16.2,1.5,-2.65,-23.84,-27.93,25.43,-1.95,9.1,-5.42,-0.73,14.25,154.22,-0.73,0.52,-2.65,-8.02,20.99,20.36,3.26,23.64,0.38,10.51,8.99,49.85,-27.85,32.3,-24.85,-12.55,31.87,-208.63,-24.85,91.24,19.79,20.37,0.4755185526320336
2428,-13.83,-38.55,0.7,15.25,-46.71,-41.06,-7.24,-38.15,-7.2,-38.18,-21.85,-33.42,-12.91,2.82,17.06,17.06,27.27,13.48,-0.87,2.24,9.44,0.01,4.13,17.06,15.78,8.77,8.66,8.71,10.14,0.34,4.68,51.13,-2.45,-2.34,4.13,-4.88,-2.39,-0.05,-6.22,-1.99,-1.06,-41.06,2.82,-147.95,-174.73,-14.1,-21.01,-19.34,-20.94,38.51,-21.01,-11.29,6.01,49.74,-0.0887531412439921
2429,24.22,3.5,16.78,-12.11,0.79,71.95,-4.12,85.22,-4.31,85.59,-18.58,42.97,23.98,-97.25,21.47,21.47,16.16,14.95,3.81,6.03,5.04,5.01,8.63,35.22,32.94,10.96,-18.32,-4.73,7.66,-0.69,10.75,-33.33,9.82,9.81,8.63,-3.57,-5.12,-13.59,1.14,-13.53,0.19,71.95,4.86,317.34,32.07,13.73,7.9,18.74,12.92,3.24,7.9,15.84,14.98,-35.96,0.205671733321344
2430,24.53,23.29,10.78,-13.27,31.96,-19.32,-3.62,-20.31,-3.6,-20.33,-4.51,-38.33,21.54,4.925,-49.03,-49.03,6.11,-8.48,4.98,6.16,8.96,5.3,-0.01,-3.3,-3.13,1.38,5.27,3.17,0.61,0.13,6.32,60.32,-1.47,-0.74,-0.01,-3.76,102.75,104.25,-1.77,-5.52,2.46,-19.32,4.18,-112.62,-200.62,-20.27,-76.79,64.9,39.44,-429.11,-76.79,-1.27,12.27,3.82,-0.0949346246658512
2431,-7.44,-14.74,-6.16,2.94,-17.63,-16.97,-3.05,-19.98,-3.27,-19.8,-0.91,-16.18,-7.09,1.92,-13.38,-13.38,21.23,7.32,6.05,7.42,8.74,7.44,7.4,17.39,22.72,14.27,2.58,8.79,14.24,-3.22,3.0,-10.35,-2.76,-4.08,5.93,-1.99,15.7,20.63,-10.79,-12.54,-0.38,-16.97,8.99,-1831.3,-64.15,-92.79,-99.06,-23.6,-5.4,108.55,-99.06,-92.3,1696.92,-90.71,0.0138985754739675
2432,-40.08,-116.68,-12.9,23.14,-157.66,-139.76,-1.45,-159.54,-1.69,-159.68,-78.85,-197.91,-38.52,-9.43,28.26,28.26,-31.39,-16.47,3.27,5.58,0.15,2.97,-3.88,-34.71,-29.46,46.38,-0.26,25.77,2.57,-0.1,-9.45,-7.18,-14.76,-13.77,-4.14,-0.22,60.3,85.9,-10.51,18.41,-2.52,-139.76,4.26,-86.64,-173.76,223.17,59500.0,-19.19,-169.3,-111.79,59500.0,-346.79,-93.22,-650.83,-0.5194965978531867
2433,75.59,-491.12,14.42,36.19,-176.77,-216.35,-0.67,-165.45,-0.77,-165.45,234.56,-137.27,78.29,-2.08,24.42,24.42,69.88,33.58,1.7,4.54,14.65,2.21,11.81,86.65,81.53,-88.1,142.87,-7.13,18.48,0.19,-2.32,-19.62,-5.11,-1.97,10.93,0.19,-31.12,-29.73,-12.37,-26.41,-1.52,-216.35,2.3,415.11,-194.17,-56.88,-6.88,-10.97,-237.02,-781.49,-6.88,59.22,74.64,-165.89,0.1336094793930919
2434,54.75,443.51,7.98,-24.36,892.03,822.28,-2.95,1177.23,-2.7,1174.0,159.67,701.0,55.86,5161.7,17.95,17.95,14.85,14.02,-0.12,2.65,4.54,0.34,5.34,5.5,3.62,21.52,-18.23,-14.92,-6.72,0.53,35.24,34.82,38.24,38.19,7.93,-9.06,-44.06,-59.52,32.14,10.04,-0.71,822.28,2.83,359.95,-34.98,50.57,0.96,29.92,210.93,140.76,0.96,-16.8,48.69,-87.85,0.9439671111694066
2435,-17.93,-23.06,6.85,-79.73,-23.12,-22.98,-10.63,-14.24,-10.86,-14.02,-2.66,-6.62,-19.29,9.22,11.56,11.56,5.08,8.65,-2.33,2.16,18.45,-0.04,3.4,-4.78,-3.77,406.57,-56.88,-1.79,-2.77,0.55,19.3,-35.98,11.82,12.0,3.4,-10.43,39.3,24.38,8.54,12.91,1.69,-22.98,9.22,-97.81,1007.62,1296.22,-45.81,-33.51,-21.56,-103.85,-45.81,-915.49,-78.64,1721.8,-0.1836813537947226
2436,10.83,25.95,2.32,-9.84,53.68,91.57,1.7,88.37,2.32,87.22,22.94,72.85,-3.61,-4.32,-21.23,-23.14,42.5,6.7,4.76,14.14,29.42,26.57,22.08,6.84,140.07,-23.83,2.31,-16.53,29.04,15.65,473.04,4.06,227.45,227.45,22.08,-5.55,50.12,-54.16,54.56,-55.56,14.98,91.57,-4.32,-103.49,-25.5,2.95,-0.14,31.48,5.81,-142.99,-0.14,3.37,10.16,-46.26,-0.0023313170969656
2437,17.0,18.26,25.9,47.08,13.22,16.58,-6.59,24.81,-7.01,25.37,-1.06,-0.36,5.93,15.4,224.39,248.53,25.61,88.68,27.84,13.43,9.6,11.34,26.62,41.12,-51.5,173.83,-9.2,111.24,23.14,15.91,96.23,40.29,-13.94,-13.94,26.62,-3.4,16.53,35.41,-30.6,289.01,10.45,16.58,15.4,-222.62,-63.24,11.81,54.83,-16.23,-68.03,-931.99,54.83,6.22,-6.56,-4.09,0.1775549230274098
2438,15.2,16.17,10.45,45.94,12.77,16.4,-0.08,16.49,-0.93,17.5,2.6,1.04,-4.2,32.54,-51.85,-53.12,18.1,-13.91,29.04,19.04,87.56,81.14,53.16,-33.78,67.41,15.07,33.55,17.79,28.37,19.42,57.08,13.89,-359.51,-359.51,53.16,2.1,49.25,-157.51,49.34,-48.57,20.26,16.4,32.54,1064.09,-196.42,24.62,24.31,332.86,-1001.54,-174.41,24.31,24.68,-0.32,7.06,0.1360652238956898
2439,4.0,4.97,-1.03,4.35,3.76,4.0,1.29,4.5,0.33,5.5,3.49,1.77,-4.79,29.15,79.21,84.59,0.66,21.58,51.46,26.16,-1.07,3.04,6.11,-0.6,-26.34,0.42,0.4,0.41,-7.03,15.06,38.46,-51.22,114.24,114.24,6.11,-0.16,-19.44,-62.4,-51.64,65.05,9.24,5.84,29.15,-152.07,-569.0,8.26,96.28,-83.52,-190.72,-175.46,96.28,-8.36,8.65,2.28,-0.0066267043969561
2440,9.46,5.85,-0.73,-7.55,9.63,8.34,-1.31,16.36,-1.82,16.96,-1.93,4.9,18.57,6.62,-74.57,-76.26,26.69,-19.03,29.52,25.3,-7.66,-3.39,-6.35,68.45,78.87,-13.42,3.11,-10.66,9.07,-2.57,31.9,85.14,-61.46,-61.46,-6.35,-5.7,26.12,227.24,55.08,-54.73,-7.68,14.83,6.62,-3.36,-166.34,-3.45,0.56,-75.6,103.56,-262.92,0.56,-5.07,0.13,-15.92,-0.1393172512455877
2441,18.39,22.77,37.56,-72.61,21.47,36.86,-0.44,27.45,-0.4,27.39,0.03,7.17,-2.06,50.18,228.83,251.5,28.92,57.24,-119.89,-38.49,205.77,155.57,139.45,35.93,91.79,108.31,79.86,102.83,98.84,72.75,30.69,200.63,550.11,550.11,139.45,7.29,118.51,-66.39,48.31,-18.02,20.89,26.88,50.18,275.64,-54.39,27.43,13.15,8361.35,-528.44,-178.61,13.15,33.54,-4.66,0.43,0.2075784257452015
2442,-3.52,1.27,-3.55,495.52,-8.88,-11.05,1.91,14.29,1.62,14.62,8.02,20.73,20.99,4.23,-2.41,-2.35,-15.11,-17.15,74.63,-9.06,-16.49,-17.58,-17.53,-25.47,-57.98,-0.57,-15.8,-3.16,-22.27,4.85,27.35,168.87,-2.89,-2.89,-17.53,-1.48,-25.67,-23.46,-23.85,97.17,-20.26,16.47,4.23,171.17,172.74,-12.44,-5.78,-116.41,-141.63,-93.39,-5.78,-14.86,21.34,-24.83,-0.0395489622692508
2443,7.52,6.29,7.03,-3.25,5.71,22.95,-1.83,-4.36,-1.45,-4.72,-2.64,-12.67,-7.06,5.7,5.49,5.33,19.51,19.31,1.33,25.77,30.55,31.29,29.99,24.8,115.19,0.18,19.12,2.99,24.13,2.76,20.16,-36.65,44.51,44.51,29.99,-1.22,27.29,-11.91,-1.39,-44.56,15.68,-6.11,5.7,-84.61,-65.47,36.15,17.25,-324.15,-135.1,-92.31,17.25,43.74,-12.17,45.0,-0.0114964587648691
2444,11.65,10.83,17.32,3.81,4.15,7.85,-0.22,8.09,-0.23,8.11,-2.53,-3.4,-0.36,24.73,-4.52,-1.97,4.3,7.85,45.39,16.22,-2.15,-3.08,-1.99,17.59,-0.97,-10.24,-3.87,-9.15,-6.48,4.72,19.18,43.56,7.54,7.54,-1.99,-0.55,-9.86,-16.18,-10.0,8.91,12.05,7.85,24.73,-254.08,11.85,25.68,25.89,-75.99,-284.77,-260.0,25.89,25.61,-10.64,16.52,0.198205642821252
